index,herocompare,item0,item1,item2,item3,item4,item5,itemhero,skill,item_WR0,item_name0,item_WR1,item_name1,item_WR2,item_name2,item_WR3,item_name3,item_WR4,item_name4,item_WR5,item_name5,skill_WR,herocompare_name,itemhero_name
5,56,63,152,164,212,147,141,6,W,0.6873641210617786,Power Treads,0.18264240429230005,Shadow Blade,0.15145066517034833,Helm of the Dominator,0.908713067364637,Ring of Aquila,0.8173823537990395,Manta Style,0.27609563074364785,Daedalus,0.2581097646488215,Clinkz,Drow Ranger
6,56,1,180,108,102,36,178,7,W,0.7906697120709839,Blink Dagger,0.2951432906398812,Arcane Boots,0.885460663485605,Aghanim's Scepter,0.8325745205338182,Force Staff,0.5141923205554847,Magic Wand,0.8016548598683267,Soul Ring,0.5342806677151893,Clinkz,Earthshaker
7,56,50,145,147,154,108,1,8,E,0.08569055855362107,Phase Boots,0.18401778988937534,Battle Fury,0.514061834861136,Manta Style,0.554128428730909,Sange and Yasha,0.45540849528271476,Aghanim's Scepter,0.9447613634293306,Blink Dagger,0.6190992229775844,Clinkz,Juggernaut
8,56,63,212,147,50,36,166,9,E,0.28018309817431253,Power Treads,0.040627347079178255,Ring of Aquila,0.3381969993230861,Manta Style,0.2891449472455888,Phase Boots,0.49353267275968793,Magic Wand,0.3789601398855047,Maelstrom,0.42653030665666636,Clinkz,Mirana
9,56,63,123,176,212,147,160,10,E,0.6606557721803233,Power Treads,0.5605651374284439,Linken's Sphere,0.6426242639374105,Ethereal Blade,0.875582022946797,Ring of Aquila,0.22758351981660097,Manta Style,0.5077087852813336,Eye of Skadi,0.2626459388881246,Clinkz,Morphling
10,56,63,116,152,41,154,48,11,Q,0.2833133167065117,Power Treads,0.6062058854770503,Black King Bar,0.0388087731564698,Shadow Blade,0.3748837393251716,Bottle,0.19349656622470446,Sange and Yasha,0.1313995963374338,Boots of Travel,0.11649660680388829,Clinkz,Shadow Fiend
11,56,63,174,147,196,212,114,12,W,0.931628332118273,Power Treads,0.5373237618936316,Diffusal Blade,0.7050607026963925,Manta Style,0.338815322046798,Diffusal Blade,0.4628788441288262,Ring of Aquila,0.6230352860809701,Heart of Tarrasque,0.5119214864832252,Clinkz,Phantom Lancer
12,56,1,63,100,41,204,36,13,W,0.7683980646583496,Blink Dagger,0.7076690096217209,Power Treads,0.32865211645947656,Eul's Scepter of Divinity,0.4204049641845884,Bottle,0.14491267543792452,Dagon,0.009710731526483718,Magic Wand,0.3336768918693823,Clinkz,Puck
13,56,232,214,1,108,127,41,14,W,0.24656740344428973,Aether Lens,0.7949831538073788,Tranquil Boots,0.8251306747422299,Blink Dagger,0.9167448511136413,Aghanim's Scepter,0.8432309465167143,Blade Mail,0.41381937754934894,Bottle,0.37764118196321694,Clinkz,Pudge
14,56,63,154,212,108,116,79,15,W,0.43782551116688706,Power Treads,0.42422190340485055,Sange and Yasha,0.507787767495386,Ring of Aquila,0.2878646053509405,Aghanim's Scepter,0.21799155941397286,Black King Bar,0.13414080308863308,Mekansm,0.6894577496075721,Clinkz,Razor
15,56,1,180,108,232,36,102,16,W,0.2387121937141381,Blink Dagger,0.6766979061671237,Arcane Boots,0.9205035953789387,Aghanim's Scepter,0.6772918719775591,Aether Lens,0.389631067209938,Magic Wand,0.34516521373354925,Force Staff,0.7482044484195128,Clinkz,Sand King
16,56,63,98,121,41,123,36,17,Q,0.8174024991782372,Power Treads,0.7119347984465267,Orchid Malevolence,0.8507259872245354,Bloodstone,0.5487243468419896,Bottle,0.647414028947061,Linken's Sphere,0.06915680208015718,Magic Wand,0.3847999135739345,Clinkz,Storm Spirit
17,56,63,1,116,164,141,154,18,E,0.8751797047925801,Power Treads,0.672149798209358,Blink Dagger,0.7914822873513272,Black King Bar,0.7337205444824566,Helm of the Dominator,0.821899427299242,Daedalus,0.3120645897255062,Sange and Yasha,0.7560445955345223,Clinkz,Sven
18,56,108,1,63,41,112,247,19,Q,0.9358253008652475,Aghanim's Scepter,0.024796529629657726,Blink Dagger,0.9979434971478759,Power Treads,0.22757866024334183,Bottle,0.5949138957212227,Assault Cuirass,0.5643619618747607,Moon Shard,0.5670684191532911,Clinkz,Tiny
19,56,63,36,212,102,180,168,20,W,0.5042622554143108,Power Treads,0.5360913406191334,Magic Wand,0.316178486444621,Ring of Aquila,0.11748702065295591,Force Staff,0.3497718712475756,Arcane Boots,0.7219334560611743,Desolator,0.8781808231850294,Clinkz,Vengeful Spirit
20,56,50,108,1,166,168,41,21,W,0.10320834478730323,Phase Boots,0.06512688351226714,Aghanim's Scepter,0.4657405406004128,Blink Dagger,0.3645016914504192,Maelstrom,0.39999563826126483,Desolator,0.18401830476975556,Bottle,0.7890608247139257,Clinkz,Windranger
21,56,232,180,108,100,190,1,22,W,0.47973832883684275,Aether Lens,0.8201499527821601,Arcane Boots,0.42530285763729414,Aghanim's Scepter,0.07479058022996155,Eul's Scepter of Divinity,0.3254138169887145,Veil of Discord,0.7095102821448948,Blink Dagger,0.6648075480495204,Clinkz,Zeus
22,56,50,141,152,149,36,145,23,E,0.8601607711961476,Phase Boots,0.8527830109328195,Daedalus,0.9117927567983133,Shadow Blade,0.7980951575171,Crystalys,0.9056566231085856,Magic Wand,0.4351137002323471,Battle Fury,0.6764392416566061,Clinkz,Kunkka
23,56,100,108,50,232,1,41,25,E,0.8435456524897716,Eul's Scepter of Divinity,0.5970385622555192,Aghanim's Scepter,0.17702607969376338,Phase Boots,0.8675589608509934,Aether Lens,0.4098006957456902,Blink Dagger,0.5151592396670606,Bottle,0.5415308908095925,Clinkz,Lina
24,56,214,1,108,36,37,232,26,W,0.10621644161528776,Tranquil Boots,0.6833747748616424,Blink Dagger,0.053864608013573845,Aghanim's Scepter,0.6993245745140726,Magic Wand,0.7549671587746578,Ghost Scepter,0.9346869770321942,Aether Lens,0.8213251643399538,Clinkz,Lion
25,56,180,108,1,36,232,110,27,W,0.9629560661948326,Arcane Boots,0.4557535033165624,Aghanim's Scepter,0.6988528636740083,Blink Dagger,0.12854951436584006,Magic Wand,0.37395397752454607,Aether Lens,0.2581605799609372,Refresher Orb,0.5312858465604572,Clinkz,Shadow Shaman
26,56,1,63,116,36,214,151,28,E,0.9935620170578051,Blink Dagger,0.5444216355013856,Power Treads,0.7533560730657467,Black King Bar,0.09124087678678283,Magic Wand,0.6785362330208665,Tranquil Boots,0.6278830149386373,Armlet of Mordiggian,0.9844555518626387,Clinkz,Slardar
27,56,1,180,36,110,231,119,29,E,0.13050974581891606,Blink Dagger,0.9783822306588686,Arcane Boots,0.33587215129925874,Magic Wand,0.33822225043624143,Refresher Orb,0.6511029083714758,Guardian Greaves,0.6037602670763261,Shiva's Guard,0.7200868559551669,Clinkz,Tidehunter
28,56,180,108,254,36,232,37,30,W,0.4937983337700892,Arcane Boots,0.49093108751793024,Aghanim's Scepter,0.6794307699775602,Glimmer Cape,0.43196936710317224,Magic Wand,0.49798707206457227,Aether Lens,0.0840961785385207,Ghost Scepter,0.5670814774772459,Clinkz,Witch Doctor
29,56,214,108,79,92,102,37,31,Q,0.9409303488293027,Tranquil Boots,0.4323199447223658,Aghanim's Scepter,0.5917330535111849,Mekansm,0.2466740730404563,Urn of Shadows,0.8544793071821675,Force Staff,0.9221038421531814,Ghost Scepter,0.6762528127505024,Clinkz,Lich
30,56,63,154,196,174,143,36,32,Q,0.8375208096879165,Power Treads,0.3412890089460019,Sange and Yasha,0.7416394550821686,Diffusal Blade,0.19394935242218725,Diffusal Blade,0.4378143692919083,Skull Basher,0.819524304014655,Magic Wand,0.8283521163746969,Clinkz,Riki
31,56,1,178,116,108,214,231,33,Q,0.48703887837703685,Blink Dagger,0.3291442485243219,Soul Ring,0.6040216053800037,Black King Bar,0.7529171148899334,Aghanim's Scepter,0.03138493532008246,Tranquil Boots,0.30934924290534815,Guardian Greaves,0.5742825438106022,Clinkz,Enigma
32,56,1,48,178,41,204,220,34,E,0.2566719713225699,Blink Dagger,0.07119557305010848,Boots of Travel,0.5396685316354733,Soul Ring,0.09476838799579523,Bottle,0.5872685710543389,Dagon,0.231635346030863,Boots of Travel,0.972658244376979,Clinkz,Tinker
33,56,63,152,212,158,166,50,35,E,0.46179772975031663,Power Treads,0.48536211875075375,Shadow Blade,0.8681115480629438,Ring of Aquila,0.8758623165956962,Mjollnir,0.06827026182544782,Maelstrom,0.8065121561208857,Phase Boots,0.1886198031264099,Clinkz,Sniper
34,56,108,63,79,36,231,180,36,W,0.003351374149193287,Aghanim's Scepter,0.28446406405039915,Power Treads,0.07106250853849894,Mekansm,0.2125144189336916,Magic Wand,0.1384668521597615,Guardian Greaves,0.5822298633395537,Arcane Boots,0.5224470198967963,Clinkz,Necrophos
35,56,108,180,110,36,65,48,37,Q,0.39705214708981695,Aghanim's Scepter,0.5268404668386671,Arcane Boots,0.7707599470504087,Refresher Orb,0.9213395524247744,Magic Wand,0.24987475841613427,Hand of Midas,0.6936187767778179,Boots of Travel,0.21167262853831048,Clinkz,Warlock
36,56,194,1,63,81,48,36,38,Q,0.7584721078294356,Necronomicon,0.7872987720689161,Blink Dagger,0.5268946011232382,Power Treads,0.7714466349685672,Vladmir's Offering,0.02483970313898387,Boots of Travel,0.577441103671996,Magic Wand,0.8860948667936082,Clinkz,Beastmaster
37,56,63,108,41,98,123,36,39,Q,0.8707293846640005,Power Treads,0.7123851829514654,Aghanim's Scepter,0.2065928831948195,Bottle,0.9217798551238805,Orchid Malevolence,0.25308524574505553,Linken's Sphere,0.6056963388241305,Magic Wand,0.4667194067767242,Clinkz,Queen of Pain
38,56,108,63,212,180,190,36,40,W,0.24450095923416781,Aghanim's Scepter,0.8446922070186399,Power Treads,0.5222624866469783,Ring of Aquila,0.11634650323790363,Arcane Boots,0.724892001180611,Veil of Discord,0.7854172620603185,Magic Wand,0.8989101646919883,Clinkz,Venomancer
39,56,63,172,81,141,1,108,41,Q,0.1345128783154923,Power Treads,0.4350023461366248,Mask of Madness,0.7207961893186503,Vladmir's Offering,0.6672123777035224,Daedalus,0.7589729398015945,Blink Dagger,0.5010820131023439,Aghanim's Scepter,0.5662047929160063,Clinkz,Faceless Void
40,56,63,1,151,127,112,116,42,Q,0.43281467944723806,Power Treads,0.5141405158578105,Blink Dagger,0.8541057372181731,Armlet of Mordiggian,0.647365246492744,Blade Mail,0.3028931433476828,Assault Cuirass,0.4033244875528219,Black King Bar,0.02417877426025883,Clinkz,Wraith King
41,56,100,50,235,41,121,36,43,W,0.19945631044985246,Eul's Scepter of Divinity,0.9363988396126282,Phase Boots,0.9649789812219776,Octarine Core,0.8086056552289714,Bottle,0.19647755239350906,Bloodstone,0.9881932661127035,Magic Wand,0.7949692589976536,Clinkz,Death Prophet
42,56,145,63,164,116,143,50,44,W,0.07588173880727223,Battle Fury,0.6618486022265808,Power Treads,0.5752890441664807,Helm of the Dominator,0.46726064650770005,Black King Bar,0.7745749648769927,Skull Basher,0.28424136688051094,Phase Boots,0.05787064804424891,Clinkz,Phantom Assassin
43,56,108,180,232,36,79,231,45,W,0.5546061793576551,Aghanim's Scepter,0.5475388996811521,Arcane Boots,0.5965740917235204,Aether Lens,0.9136955758467475,Magic Wand,0.9009304133637778,Mekansm,0.2371785899373967,Guardian Greaves,0.22052751959626127,Clinkz,Pugna
44,56,168,1,63,116,50,41,46,Q,0.5893270075197069,Desolator,0.9567435221932752,Blink Dagger,0.026246110463137073,Power Treads,0.5375456187680646,Black King Bar,0.9939291803916246,Phase Boots,0.5745455581813673,Bottle,0.08603778142797913,Clinkz,Templar Assassin
45,56,63,79,212,108,152,147,47,Q,0.04055255300394922,Power Treads,0.621915339372383,Mekansm,0.6538075840736632,Ring of Aquila,0.8408544827823269,Aghanim's Scepter,0.7487631290144212,Shadow Blade,0.4422984181652161,Manta Style,0.8512609806698852,Clinkz,Viper
46,56,63,164,147,116,212,139,48,W,0.9255891519019186,Power Treads,0.33992842591038164,Helm of the Dominator,0.8118814565927692,Manta Style,0.7297152325769315,Black King Bar,0.7125928591741741,Ring of Aquila,0.5594723273991455,Butterfly,0.9395750566138987,Clinkz,Luna
47,56,63,116,164,112,1,154,49,E,0.49953374679594664,Power Treads,0.23311377539120048,Black King Bar,0.268549562834588,Helm of the Dominator,0.3607280421647986,Assault Cuirass,0.9092331943530183,Blink Dagger,0.9182429687853649,Sange and Yasha,0.8022913590770844,Clinkz,Dragon Knight
48,56,180,36,231,92,79,187,50,W,0.8245257833853631,Arcane Boots,0.8179910558794735,Magic Wand,0.47479938152216106,Guardian Greaves,0.6100131303926561,Urn of Shadows,0.6223707902628117,Mekansm,0.014154268193864672,Medallion of Courage,0.6613647597165281,Clinkz,Dazzle
49,56,127,108,50,36,102,41,51,Q,0.09125939749569867,Blade Mail,0.34900747778452756,Aghanim's Scepter,0.156865268148487,Phase Boots,0.5055446402226955,Magic Wand,0.6972748748156855,Force Staff,0.3099648085355795,Bottle,0.5927454454831976,Clinkz,Clockwerk
50,56,121,180,41,36,100,108,52,Q,0.30310921920651435,Bloodstone,0.30994023975720564,Arcane Boots,0.2565508539207516,Bottle,0.9185683166309717,Magic Wand,0.7232381345064007,Eul's Scepter of Divinity,0.9082317280245535,Aghanim's Scepter,0.3337822235478648,Clinkz,Leshrac
51,56,63,65,168,152,108,194,53,Q,0.9775425496760505,Power Treads,0.08405925621542953,Hand of Midas,0.5509156829806924,Desolator,0.29604445552147873,Shadow Blade,0.33918829103753967,Aghanim's Scepter,0.4184969413321442,Necronomicon,0.04074980526860339,Clinkz,Natures Prophet
52,56,63,151,154,50,143,112,54,Q,0.6551826183510323,Power Treads,0.3293251766092732,Armlet of Mordiggian,0.6574003274494908,Sange and Yasha,0.5592331415193448,Phase Boots,0.4467223408964923,Skull Basher,0.4690615951625625,Assault Cuirass,0.6869054306295342,Clinkz,Lifestealer
53,56,231,178,1,180,79,242,55,W,0.7576910512718644,Guardian Greaves,0.33817412932022617,Soul Ring,0.14937452549289365,Blink Dagger,0.10248841715075885,Arcane Boots,0.3476354054812846,Mekansm,0.8383418471172626,Crimson Guard,0.9836406365973058,Clinkz,Dark Seer
54,56,180,178,108,231,36,79,57,W,0.8227268513917522,Arcane Boots,0.1998558254149655,Soul Ring,0.356888984779005,Aghanim's Scepter,0.9233033668981478,Guardian Greaves,0.3745341646089623,Magic Wand,0.01239144470446496,Mekansm,0.8170493361410529,Clinkz,Omniknight
55,56,236,108,63,65,92,50,58,Q,0.2877779552189538,Dragon Lance,0.900486365456494,Aghanim's Scepter,0.11378588074327589,Power Treads,0.1265858464064611,Hand of Midas,0.976894297268095,Urn of Shadows,0.8715455685447374,Phase Boots,0.7893410599688699,Clinkz,Enchantress
56,56,63,151,164,92,116,127,59,Q,0.23718631976007465,Power Treads,0.9676911064846032,Armlet of Mordiggian,0.7549897614673284,Helm of the Dominator,0.3671768307337647,Urn of Shadows,0.6566958666116295,Black King Bar,0.12610235249199941,Blade Mail,0.19023310427136597,Clinkz,Huskar
57,56,50,92,108,116,125,143,60,E,0.16493509881296586,Phase Boots,0.9705704235791073,Urn of Shadows,0.5056392124611291,Aghanim's Scepter,0.9057473637866059,Black King Bar,0.31066041119761933,Vanguard,0.41671617803452066,Skull Basher,0.3825181650828495,Clinkz,Night Stalker
58,56,81,178,63,98,48,116,61,W,0.6395000620495827,Vladmir's Offering,0.45687803403953564,Soul Ring,0.07043212383042219,Power Treads,0.6098921789227562,Orchid Malevolence,0.7991391744013151,Boots of Travel,0.7023906726265737,Black King Bar,0.3025545879743463,Clinkz,Broodmother
59,56,50,168,231,92,204,180,62,Q,0.11112792215502276,Phase Boots,0.33909329720728265,Desolator,0.48144958901997237,Guardian Greaves,0.2776172759396909,Urn of Shadows,0.4827898547024383,Dagon,0.2796097499921735,Arcane Boots,0.6842664890783848,Clinkz,Bounty Hunter
60,56,63,123,168,212,135,36,63,W,0.44671881148225345,Power Treads,0.30230288818924844,Linken's Sphere,0.630181277547981,Desolator,0.17415046186081184,Ring of Aquila,0.6546535300814864,Monkey King Bar,0.5590669282729821,Magic Wand,0.6914157801921248,Clinkz,Weaver
61,56,180,100,36,108,102,79,64,Q,0.3113445777939724,Arcane Boots,0.7351497903581823,Eul's Scepter of Divinity,0.5885491897469625,Magic Wand,0.5652630661924328,Aghanim's Scepter,0.8797629094846781,Force Staff,0.2915443078064105,Mekansm,0.591783901553191,Clinkz,Jakiro
62,56,1,102,214,48,36,100,65,W,0.4579813432465545,Blink Dagger,0.633067771535832,Force Staff,0.17292987209399602,Tranquil Boots,0.447328996164601,Boots of Travel,0.30871419986262116,Magic Wand,0.9014976909822975,Eul's Scepter of Divinity,0.4223177144023259,Clinkz,Batrider
63,56,108,180,79,231,81,37,66,E,0.9074334210983366,Aghanim's Scepter,0.3053299983503631,Arcane Boots,0.1289574152307431,Mekansm,0.4754319517178345,Guardian Greaves,0.671434500634982,Vladmir's Offering,0.8616145020531866,Ghost Scepter,0.7325485747704685,Clinkz,Chen
64,56,137,50,147,125,114,174,67,W,0.4009626270613962,Radiance,0.6752857517630437,Phase Boots,0.6957491181952467,Manta Style,0.1140163699852147,Vanguard,0.45445834914976724,Heart of Tarrasque,0.74618743017331,Diffusal Blade,0.4359530861091069,Clinkz,Spectre
65,56,108,180,65,36,100,92,68,E,0.15682611383921308,Aghanim's Scepter,0.874635176046119,Arcane Boots,0.5494353348579554,Hand of Midas,0.47241994045274005,Magic Wand,0.4694065121186731,Eul's Scepter of Divinity,0.1303376085390583,Urn of Shadows,0.42688760889150146,Clinkz,Ancient Apparition
66,56,50,81,1,108,152,119,69,W,0.18587475567111222,Phase Boots,0.8673570472779986,Vladmir's Offering,0.7796773268942793,Blink Dagger,0.9802251099383228,Aghanim's Scepter,0.7651377113455315,Shadow Blade,0.8242677457421848,Shiva's Guard,0.1788954048568565,Clinkz,Doom
67,56,50,1,81,116,143,208,70,W,0.14182566127106355,Phase Boots,0.805601353708624,Blink Dagger,0.6438190964869167,Vladmir's Offering,0.4904274791619031,Black King Bar,0.8673353591431312,Skull Basher,0.6978026437814355,Abyssal Blade,0.2177776367901355,Clinkz,Ursa
68,56,63,92,116,127,172,36,71,Q,0.32523815252274335,Power Treads,0.18665249196278566,Urn of Shadows,0.8842806162820342,Black King Bar,0.9299366037675995,Blade Mail,0.4266167924854899,Mask of Madness,0.6604358333104043,Magic Wand,0.9062930652823756,Clinkz,Spirit Breaker
69,56,50,164,116,154,212,135,72,E,0.4370533486158875,Phase Boots,0.9272993903461823,Helm of the Dominator,0.16834519206335496,Black King Bar,0.977545310381551,Sange and Yasha,0.3448435474688305,Ring of Aquila,0.6246441352165908,Monkey King Bar,0.06048909086742216,Clinkz,Gyrocopter
70,56,137,48,147,112,235,158,73,W,0.9581107772529602,Radiance,0.08677575747500688,Boots of Travel,0.8541460765716671,Manta Style,0.4231231360333271,Assault Cuirass,0.7054851470403161,Octarine Core,0.7613206728065798,Mjollnir,0.1529487589100046,Clinkz,Alchemist
71,56,108,100,50,65,48,1,74,W,0.8105306131629547,Aghanim's Scepter,0.9928387155105413,Eul's Scepter of Divinity,0.08821378476186037,Phase Boots,0.2973204068396684,Hand of Midas,0.5712178165192804,Boots of Travel,0.9198971818493664,Blink Dagger,0.8721772472780305,Clinkz,Invoker
72,56,63,102,36,206,79,108,75,Q,0.014633479303474695,Power Treads,0.7847533208880549,Force Staff,0.4711127489986706,Magic Wand,0.4996928843365793,Rod of Atos,0.7193030459872884,Mekansm,0.34200978222202083,Aghanim's Scepter,0.3937888489202561,Clinkz,Silencer
73,56,63,116,102,206,1,96,76,W,0.19986962783167805,Power Treads,0.7958866593105827,Black King Bar,0.3392087219480524,Force Staff,0.9011740435075484,Rod of Atos,0.910015483796061,Blink Dagger,0.5273986552580938,Scythe of Vyse,0.672398495022469,Clinkz,Outworld Devourer
74,56,81,63,116,194,143,168,77,E,0.8523460362017843,Vladmir's Offering,0.3004049634941264,Power Treads,0.25350924127259256,Black King Bar,0.9974475371110427,Necronomicon,0.06093148997772879,Skull Basher,0.5142555152454921,Desolator,0.5564876225319099,Clinkz,Lycan
75,56,1,50,81,108,36,63,78,E,0.8780174788959375,Blink Dagger,0.27425171017833083,Phase Boots,0.8574103585698972,Vladmir's Offering,0.1756122912434649,Aghanim's Scepter,0.3788718793217134,Magic Wand,0.5011716684500787,Power Treads,0.5750431083634817,Clinkz,Brewmaster
76,56,180,102,36,108,100,231,79,E,0.4610722433745834,Arcane Boots,0.3625321175457378,Force Staff,0.21857764379021094,Magic Wand,0.10663678422562362,Aghanim's Scepter,0.07241368988239194,Eul's Scepter of Divinity,0.5854741642326955,Guardian Greaves,0.14848379815828794,Clinkz,Shadow Demon
77,56,214,81,108,65,63,48,80,W,0.14661924690344952,Tranquil Boots,0.1049627474130177,Vladmir's Offering,0.5658427292704649,Aghanim's Scepter,0.052637704590450585,Hand of Midas,0.3624639084578989,Power Treads,0.7367609683485208,Boots of Travel,0.002598715847305866,Clinkz,Lone Druid
78,56,63,151,147,185,154,164,81,W,0.9969740891487892,Power Treads,0.8611461255091694,Armlet of Mordiggian,0.7602568993573782,Manta Style,0.1806116244295275,Drum of Endurance,0.11157664591383831,Sange and Yasha,0.9292941200573481,Helm of the Dominator,0.4495682366840047,Clinkz,Chaos Knight
79,56,108,1,63,81,48,79,82,W,0.9207102348774566,Aghanim's Scepter,0.10558622670726026,Blink Dagger,0.19648397462899547,Power Treads,0.5159664272607701,Vladmir's Offering,0.8776675126274154,Boots of Travel,0.1693048039105498,Mekansm,0.05288176398776656,Clinkz,Meepo
80,56,180,108,1,36,231,185,83,E,0.796849593058635,Arcane Boots,0.716327772883599,Aghanim's Scepter,0.927550901670976,Blink Dagger,0.17347429639599798,Magic Wand,0.9691468738646546,Guardian Greaves,0.1896682270257659,Drum of Endurance,0.7499186719229111,Clinkz,Treant Protector
81,56,180,108,36,102,232,178,84,W,0.1526833329034255,Arcane Boots,0.8367469934521589,Aghanim's Scepter,0.8989510480487899,Magic Wand,0.5595375544212216,Force Staff,0.3660114768158923,Aether Lens,0.4710195109563504,Soul Ring,0.5508834188349578,Clinkz,Ogre Magi
82,56,180,127,36,242,108,231,85,Q,0.5889646772894804,Arcane Boots,0.03521120173408865,Blade Mail,0.08289054930538564,Magic Wand,0.09139712243217368,Crimson Guard,0.8541810001477157,Aghanim's Scepter,0.3372921785338848,Guardian Greaves,0.5416791460585075,Clinkz,Undying
83,56,180,1,36,102,108,37,86,E,0.66969544936916,Arcane Boots,0.2968589101064356,Blink Dagger,0.25003783239334254,Magic Wand,0.32198860653924477,Force Staff,0.26953349352844225,Aghanim's Scepter,0.6137117304591992,Ghost Scepter,0.058368764583532684,Clinkz,Rubick
84,56,180,36,108,102,79,231,87,W,0.6874033894118597,Arcane Boots,0.79558396381876,Magic Wand,0.21439171397051981,Aghanim's Scepter,0.5863733621735552,Force Staff,0.6298243492969474,Mekansm,0.7448564296998025,Guardian Greaves,0.9743373376675721,Clinkz,Disruptor
85,56,180,204,1,108,92,36,88,E,0.6627020954625759,Arcane Boots,0.2928906621418984,Dagon,0.877085151246005,Blink Dagger,0.10074623876033084,Aghanim's Scepter,0.6705877030681071,Urn of Shadows,0.5489120687538216,Magic Wand,0.5956798538333375,Clinkz,Nyx
86,56,137,63,147,48,212,174,89,W,0.7761270787631945,Radiance,0.7681859096767186,Power Treads,0.1435750991508994,Manta Style,0.22681684924439316,Boots of Travel,0.7639818249657759,Ring of Aquila,0.20802218302245323,Diffusal Blade,0.0848136406276887,Clinkz,Naga Siren
87,56,214,108,79,36,48,102,90,W,0.35139420106785646,Tranquil Boots,0.44409642367901836,Aghanim's Scepter,0.12030230902078776,Mekansm,0.11769570519181793,Magic Wand,0.9587021094439862,Boots of Travel,0.2905021562685266,Force Staff,0.2460868881310163,Clinkz,Keeper of the Light
88,56,92,41,79,180,36,231,91,W,0.49746530227738006,Urn of Shadows,0.8260211937125728,Bottle,0.43170293730567344,Mekansm,0.6442783144121711,Arcane Boots,0.1658351912996372,Magic Wand,0.09346105852047515,Guardian Greaves,0.11343515456650088,Clinkz,Io
89,56,63,108,79,36,229,214,92,E,0.6686141590499494,Power Treads,0.2338717313055505,Aghanim's Scepter,0.08845305074384446,Mekansm,0.34509210169927207,Magic Wand,0.42282635047429373,Solar Crest,0.564144706763245,Tranquil Boots,0.05718953461468124,Clinkz,Visage
90,56,63,160,152,249,143,116,93,W,0.8941626104271769,Power Treads,0.3326812312373316,Eye of Skadi,0.24956640146940434,Shadow Blade,0.8409484416041352,Silver Edge,0.9133790951388717,Skull Basher,0.40553376658764284,Black King Bar,0.3033834254272211,Clinkz,Slark
91,56,50,123,160,147,212,158,94,W,0.23024584473107013,Phase Boots,0.6005646639936721,Linken's Sphere,0.8332994430724648,Eye of Skadi,0.18091535990521135,Manta Style,0.1684764647088196,Ring of Aquila,0.792038031111151,Mjollnir,0.7453357143610516,Clinkz,Medusa
92,56,50,164,116,154,152,141,95,W,0.8296504316875477,Phase Boots,0.9182768577206638,Helm of the Dominator,0.3793574765659692,Black King Bar,0.5763411843336972,Sange and Yasha,0.18970576579000753,Shadow Blade,0.5069401451214082,Daedalus,0.4274118446388828,Clinkz,Troll Warlord
93,56,1,214,127,114,90,36,96,E,0.9576569856258629,Blink Dagger,0.1457241116609781,Tranquil Boots,0.512976259344455,Blade Mail,0.1138430132999243,Heart of Tarrasque,0.5157848643219742,Pipe of Insight,0.9710351860891455,Magic Wand,0.45384971576350774,Clinkz,Centaur Warrunner
94,56,1,180,102,41,63,36,97,W,0.5414869126681722,Blink Dagger,0.7300659270702733,Arcane Boots,0.6763662316133847,Force Staff,0.3165867436105819,Bottle,0.41086686086689117,Power Treads,0.16023819018662855,Magic Wand,0.3618976482789915,Clinkz,Magnus
95,56,121,180,127,36,48,108,98,W,0.4795623676375813,Bloodstone,0.8844680721660751,Arcane Boots,0.06506031396283718,Blade Mail,0.2489589546777503,Magic Wand,0.6382039080726475,Boots of Travel,0.029068632511012216,Aghanim's Scepter,0.5598202772411592,Clinkz,Timbersaw
96,56,63,127,242,125,36,114,99,Q,0.0397649881795451,Power Treads,0.29161263972436513,Blade Mail,0.8199514838000784,Crimson Guard,0.06106025076675192,Vanguard,0.9883629425773356,Magic Wand,0.07181026548760161,Heart of Tarrasque,0.17540893663271628,Clinkz,Bristleback
97,56,50,168,152,36,41,249,100,E,0.6050948762074163,Phase Boots,0.26628531407741196,Desolator,0.2748162719357342,Shadow Blade,0.2501802972218241,Magic Wand,0.26911985713366016,Bottle,0.12725303104284724,Silver Edge,0.5581904690967077,Clinkz,Tusk
98,56,180,102,36,206,100,37,101,E,0.14967484482462923,Arcane Boots,0.6740129727835272,Force Staff,0.06145763549713268,Magic Wand,0.0920464073245485,Rod of Atos,0.2831482956434085,Eul's Scepter of Divinity,0.5485943806442578,Ghost Scepter,0.35758727410073654,Clinkz,Skywrath Mage
99,56,81,50,214,154,127,36,102,W,0.3654929012341821,Vladmir's Offering,0.7126373649344354,Phase Boots,0.9093204079201175,Tranquil Boots,0.002989120651245014,Sange and Yasha,0.3064314579108418,Blade Mail,0.8341146282859648,Magic Wand,0.04932098921094541,Clinkz,Abaddon
100,56,63,180,127,36,108,242,103,E,0.4501780467392307,Power Treads,0.14353386816338332,Arcane Boots,0.9970171254417217,Blade Mail,0.6785553055178447,Magic Wand,0.8976009819304861,Aghanim's Scepter,0.2838713206734528,Crimson Guard,0.09713525188868288,Clinkz,Elder Titan
101,56,63,1,127,168,116,112,104,E,0.22187862241695033,Power Treads,0.7096279507599793,Blink Dagger,0.5788538258315805,Blade Mail,0.9993261912188167,Desolator,0.8012794411345868,Black King Bar,0.5795771869024903,Assault Cuirass,0.3409658498992527,Clinkz,Legion Commander
